Sample_num,Task_number,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Timestamp
13921.0,2,4746992.26018082,4698369.04584168,4827713.80172124,4789327.13400503,4652801.61786965,4765241.74808547,4696972.90687233,4779188.88828107,1686223243.949346
13922.0,2,4747041.80308368,4698437.28078677,4827519.80280649,4789270.74251869,4652773.49236143,4765237.01286243,4696957.26178781,4779188.02439161,1686223243.949368
13923.0,2,4747275.23567109,4698682.88829712,4827606.36421787,4789450.67654895,4653070.14332894,4765507.11508316,4697261.28477773,4779458.23460581,1686223243.94939
13924.0,2,4746968.36865978,4698320.93468037,4827289.00472493,4789190.9989567,4652825.63492312,4765279.62456836,4697041.43822652,4779210.09866462,1686223243.949412
13925.0,2,4746973.32320596,4698308.7846244,4827344.97765909,4789329.73709848,4652828.19818964,4765321.81024883,4697072.65146552,4779231.67622148,1686223243.949434
13926.0,2,4747003.21945904,4698330.38740801,4827449.69101063,4789275.04118353,4652912.42065753,4765406.5269265,4697194.93125376,4779293.85977253,1686223243.949458
13927.0,2,4747086.99599636,4698463.41549153,4827577.10135002,4789600.2852453,4653077.69607495,4765570.80084115,4697402.71245854,4779436.31631152,1686223243.949485
13928.0,2,4746868.08867818,4698291.8482551,4827406.03766033,4789471.05725271,4652964.35541859,4765414.82385099,4697263.4610638,4779258.73604272,1686223243.949511
13929.0,2,4746782.25982282,4698322.26832966,4827665.00621102,4789360.50901961,4652756.79528088,4765286.28743888,4697141.31266076,4779153.87044474,1686223243.949538
13930.0,2,4746694.6903702,4698246.76839053,4827411.06001867,4789059.14271158,4652557.71938403,4765067.49625998,4696917.44349838,4778993.95488987,1686223243.949564
13931.0,2,4747168.49233038,4698688.45744795,4827752.90550267,4789492.10027503,4653098.839276,4765550.64949868,4697445.06459858,4779498.88607971,1686223243.949627
13932.0,2,4746848.28434073,4698334.60990936,4827720.95188242,4789228.8030068,4652741.16657502,4765306.07957199,4697222.72327762,4779247.34903146,1686223243.949657
13933.0,2,4747243.74159686,4698586.61840904,4827684.7486679,4789519.46603917,4653137.91590668,4765681.62102076,4697607.64089365,4779607.05411424,1686223243.949687
13934.0,2,4747424.93780022,4698748.04030975,4827450.29593641,4789514.62660929,4653268.17826625,4765848.62067862,4697825.24684485,4779765.8355254,1686223243.949718
13935.0,2,4747369.36678524,4698739.80133232,4827675.88844611,4789413.87475323,4653170.15697036,4765804.5041147,4697820.98191108,4779744.05359685,1686223243.949754
13936.0,2,4746868.77682852,4698280.90422362,4827572.27520374,4788994.25239385,4652598.11438045,4765327.87655691,4697284.65737289,4779249.4954064,1686223243.949789
13937.0,2,4746554.41964079,4697973.00472113,4827446.24403557,4788575.28750228,4652153.5913615,4764966.80650365,4696981.1488237,4778923.88647855,1686223243.949826
13938.0,2,4745995.93585998,4697456.84574763,4826725.91462152,4788034.41409738,4651645.84299251,4764374.97220808,4696326.3715162,4778323.4353435,1686223243.949864
13939.0,2,4748228.6096093,4699615.69435911,4828799.80280583,4790450.20899216,4654031.12234718,4766692.15910268,4698742.24481051,4780673.6613312,1686223243.949903
13940.0,2,4747358.27734818,4698691.36830303,4827811.88951226,4789492.00129749,4653085.15904317,4765841.6797619,4697924.67107372,4779798.39063878,1686223243.949942
13941.0,2,4747901.3332064,4699160.93446035,4828148.04379275,4789968.21018738,4653807.14726883,4766381.43231584,4698514.96022629,4780358.2981647,1686223243.995479
13942.0,2,4747385.47458087,4698672.80516042,4827427.57687097,4789450.79016451,4653266.60823978,4765794.21373748,4697949.40606713,4779804.66411318,1686223243.995505
13943.0,2,4747621.39207651,4698955.9665753,4827695.14420459,4789538.42094334,4653263.01521312,4765906.61598836,4698072.55096485,4779991.19482674,1686223243.995524
13944.0,2,4747263.0196954,4698570.21244823,4827357.60906406,4789270.46759992,4652937.40934008,4765593.69167655,4697708.62085462,4779643.23370297,1686223243.995543
13945.0,2,4747375.63032936,4698657.38882036,4827740.02220821,4789569.50580499,4653266.78668952,4765930.40705573,4698052.2049696,4779889.4321752,1686223243.995565
13946.0,2,4747184.09884848,4698438.71082789,4827196.73952126,4789117.57225253,4652978.3330147,4765676.16887862,4697753.17843241,4779638.32191629,1686223243.995586
13947.0,2,4747666.25528205,4698993.22266254,4828161.09153333,4790017.41879714,4653669.29663491,4766378.20794972,4698457.53158847,4780283.52070307,1686223243.995608
13948.0,2,4747205.85245523,4698581.05931798,4827962.70658074,4789886.49428033,4653177.37131818,4766007.7535737,4698125.43025537,4779878.9548328,1686223243.995661
13949.0,2,4747168.67105934,4698454.20647134,4827473.41380118,4789307.51203753,4653042.00167557,4765852.34779244,4697965.05051289,4779698.41613278,1686223243.995685
13950.0,2,4747191.30122172,4698500.71363689,4827429.8012524,4789310.77914754,4653170.43976698,4765994.58985024,4698070.29712193,4779740.09930562,1686223243.995715
13951.0,2,4747469.53480098,4698786.1082373,4827737.97435652,4789542.18402091,4653359.06946149,4766251.46571525,4698326.32190162,4780026.30267254,1686223243.995741
13952.0,2,4747280.65199074,4698501.7905492,4827523.1502588,4789509.08912499,4653157.11494459,4766089.26679298,4698179.17489767,4779889.57292039,1686223243.995768
13953.0,2,4747320.6449998,4698596.54323669,4827907.39954695,4789601.00678106,4653239.61603647,4766271.26102248,4698407.68591449,4780018.80223788,1686223243.995794
13954.0,2,4747199.7525592,4698490.45745992,4827543.96111196,4789260.90940799,4653002.46770257,4766126.1703286,4698220.57418701,4779829.14883253,1686223243.995823
13955.0,2,4747563.45013957,4698782.91255959,4827454.47854672,4789636.17432023,4653342.85690818,4766435.40990144,4698550.64074444,4780131.87273581,1686223243.995852
13956.0,2,4745780.20453231,4697113.34187371,4826270.82690404,4788134.59352403,4651688.8177848,4764786.37479276,4696867.06567986,4778423.04201304,1686223243.995881
13957.0,2,4748169.02622015,4699483.32190045,4828840.37779155,4790860.10253486,4654233.68525461,4767379.49036787,4699541.42096798,4780980.81496269,1686223243.99659
13958.0,2,4747571.99440099,4698860.38012584,4827678.16272831,4789783.13623816,4653621.18178311,4766666.79530435,4698787.33815742,4780273.23253008,1686223243.996626
13959.0,2,4747567.26652554,4698913.18159118,4827997.08503816,4789954.98541397,4653900.68330771,4766838.23222935,4698976.60750956,4780413.43843219,1686223243.99666
13960.0,2,4746816.34007603,4698151.49082903,4827553.90541573,4789661.97638127,4653174.36065739,4766158.791831,4698348.83128769,4779758.06908079,1686223243.99671
13961.0,2,4747323.18756575,4698620.29470872,4827640.97426341,4790148.93814598,4653528.60245159,4766621.93908805,4698798.34951404,4780169.07181525,1686223243.99675
13962.0,2,4747241.44173099,4698589.74810105,4827692.73554547,4789572.37687665,4653244.11763864,4766497.18516483,4698712.02417428,4780020.06179394,1686223243.996789
13963.0,2,4747166.42820843,4698383.00111666,4827977.0328583,4789845.15554163,4653245.06706933,4766502.62410967,4698779.75091644,4780052.59140737,1686223243.996834
13964.0,2,4745735.93166746,4696856.08094836,4826357.23098505,4788497.76393804,4651906.34749612,4765091.22534016,4697391.95824387,4778613.72286247,1686223243.996881
13965.0,2,4746233.61129093,4697410.3560408,4826566.20645995,4788553.72093871,4652260.17368136,4765436.23177614,4697720.58221478,4778991.44015609,1686223244.043062
13966.0,2,4749232.92926333,4700476.07783739,4829358.43438792,4791271.92200467,4655080.26716543,4768444.68395457,4700770.88504066,4782039.89719354,1686223244.043098
13967.0,2,4748262.24681353,4699318.65984764,4827457.81708945,4789952.5625258,4654034.69535021,4767303.05333876,4699589.59022759,4780928.82142167,1686223244.043114
13968.0,2,4747911.99593823,4699031.77902165,4828213.73819663,4790116.4061803,4654072.32308222,4767422.77729303,4699780.90006348,4780942.52982844,1686223244.043131
13969.0,2,4747011.18822445,4698216.25719516,4827928.68229479,4789825.59257,4653149.2290417,4766729.39736489,4699102.63812993,4780166.22262193,1686223244.043147
13970.0,2,4747106.16242455,4698317.33356909,4827659.8083131,4789637.35313915,4653291.4994861,4766750.24964079,4699112.62726211,4780165.73274468,1686223244.043164
13971.0,2,4747534.60396465,4698794.40572095,4827927.42985308,4789972.35608588,4653543.43144141,4767095.68688844,4699560.31787313,4780568.89966767,1686223244.043182
13972.0,2,4746982.67581722,4698264.13074661,4827545.4844006,4789533.01144058,4653214.30247798,4766709.42632359,4699154.31529835,4780114.94010884,1686223244.043201
13973.0,2,4747135.17822835,4698410.71201709,4827558.30221048,4789758.41357176,4653395.59457716,4766907.11127528,4699336.1952245,4780268.61794669,1686223244.04322
13974.0,2,4747450.27244569,4698759.53575395,4828355.60261216,4790228.59569279,4653789.59686836,4767411.96955298,4699902.41315453,4780742.75809484,1686223244.04324
13975.0,2,4748174.48855087,4699481.48529145,4828846.85402394,4790863.49147172,4654449.01443459,4768153.09659936,4700699.37377932,4781475.09761681,1686223244.04326
13976.0,2,4747284.55749905,4698292.9181743,4827086.3465313,4789816.50182757,4653536.59532776,4767241.57511375,4699857.76008986,4780519.97474034,1686223244.043282
13977.0,2,4746676.86961786,4697844.41459855,4827432.76526105,4789329.41772227,4653031.04916282,4766873.05840881,4699461.02370316,4780065.86266892,1686223244.043304
13978.0,2,4746915.80675538,4698185.41736895,4827883.43501244,4789609.097028,4653078.0906991,4767113.89468219,4699762.86916116,4780305.24453611,1686223244.043327
13979.0,2,4747487.2813245,4698722.00547571,4827783.71979178,4790012.81109417,4653654.78155809,4767558.13481952,4700270.22210721,4780790.4124805,1686223244.04335
13980.0,2,4747553.09659383,4698730.94009599,4827664.44449229,4789887.13554396,4653613.58887548,4767569.32900761,4700327.75566881,4780852.09996551,1686223244.043373
13981.0,2,4747982.01441452,4699100.95660025,4827946.66150494,4790149.70861685,4654125.77201418,4768015.63106549,4700841.31104708,4781328.39661406,1686223244.043397
13982.0,2,4747581.77673826,4698667.9609257,4827838.09988467,4789909.49669856,4653867.62743954,4767806.48673109,4700701.6650107,4781074.43750018,1686223244.043422
13983.0,2,4747255.81221078,4698480.87134566,4828054.2297524,4789676.60569948,4653477.61829207,4767636.69499832,4700520.82766088,4780822.06140844,1686223244.043449
13984.0,2,4747613.49769946,4698710.28067138,4827969.92392939,4790055.40411571,4653861.29934333,4768022.1404102,4700989.72690424,4781168.82221408,1686223244.043475
13985.0,2,4748176.875984,4699146.46876889,4827799.45406658,4790617.20672816,4654495.0528371,4768539.84400129,4701529.48423075,4781720.74612561,1686223244.043504
13986.0,2,4747199.80991306,4698495.62314862,4827652.86734098,4789751.3757369,4653569.11051699,4767759.86256061,4700806.44484195,4780886.40477069,1686223244.043545
13987.0,2,4746810.00169073,4697973.48612711,4827884.12116796,4789805.90815524,4653228.59872618,4767461.44834921,4700611.07745724,4780589.20896384,1686223244.090572
13988.0,2,4747123.25230634,4698326.38209377,4827642.57551116,4789856.21517561,4653502.44293805,4767668.70147002,4700851.4570261,4780792.25504981,1686223244.090594
13989.0,2,4747409.41593236,4698589.74299338,4827940.75664361,4789845.41465145,4653570.87917601,4767741.59226978,4700974.82475932,4780991.95917,1686223244.090609
13990.0,2,4747682.78574501,4698835.06299527,4828034.15452065,4789674.23618468,4653622.50588776,4767812.51428982,4701152.29567605,4781202.82222349,1686223244.090627
13991.0,2,4747598.52064749,4698626.76242057,4828152.42935648,4790061.1601476,4653593.46273092,4767867.67844968,4701291.59677506,4781279.73719646,1686223244.090643
13992.0,2,4747180.3259914,4698345.41064181,4827711.78133459,4789951.30894682,4653464.83529213,4767581.20970808,4700985.04838322,4780953.2782829,1686223244.09066
13993.0,2,4747862.25376028,4698952.78916246,4827723.71614484,4790556.46934415,4654351.46916764,4768256.52703699,4701715.91241455,4781615.03528402,1686223244.090678
13994.0,2,4747226.91142103,4698440.87951274,4827780.01319971,4789919.22874259,4653789.57712219,4767799.50137136,4701228.85550909,4781102.55706195,1686223244.090696
13995.0,2,4747132.80611838,4698424.6432742,4828641.19525989,4790081.23671033,4653745.09189454,4767961.69334161,4701449.5959,4781172.63031239,1686223244.090714
13996.0,2,4746812.46355719,4698072.77568452,4828195.18206277,4789430.87420222,4653128.84017263,4767443.84684652,4701027.66732373,4780714.98675516,1686223244.090734
13997.0,2,4747460.0563777,4698684.2209752,4828169.7579482,4789945.21846631,4653775.99943292,4768012.81510472,4701642.09577642,4781308.77416094,1686223244.090755
13998.0,2,4747636.88415585,4698767.46630789,4827961.36664084,4789896.50390817,4653750.34443853,4768086.28815399,4701768.59718754,4781476.28392121,1686223244.090777
13999.0,2,4747831.74961169,4698877.95094683,4828096.00634245,4790289.70589728,4653959.83819488,4768311.99522101,4702035.18238918,4781730.95412624,1686223244.090799
14000.0,2,4747432.12657684,4698619.00343331,4827842.66179799,4790279.5091279,4653957.47576285,4768185.06632981,4701935.4953683,4781488.70721696,1686223244.090823
14001.0,2,4747896.20192492,4698931.71191156,4827770.00194177,4790442.5113271,4654447.34622566,4768587.2879429,4702293.26511254,4781840.64420763,1686223244.090849
14002.0,2,4747382.04576688,4698653.33676024,4827813.78859229,4789919.61388853,4653933.00159904,4768224.66269622,4701895.32950828,4781398.63673264,1686223244.091522
14003.0,2,4747311.54738223,4698516.80801271,4828064.50377112,4790181.37850489,4653975.61455352,4768275.3444017,4701976.46589768,4781429.97159894,1686223244.091555
14004.0,2,4746985.85488757,4698300.85118414,4827952.78158949,4789805.20393581,4653571.38097319,4768024.16977482,4701825.15613032,4781162.29919468,1686223244.091581
14005.0,2,4742720.17146541,4694016.32000222,4823635.24760543,4785390.32392574,4649063.27970302,4763527.47782866,4697324.41343577,4776702.37501196,1686223244.091629
14006.0,2,4747490.83583072,4698506.79620391,4827971.26730067,4790166.66453543,4654009.99486384,4768323.14915243,4702116.40126326,4781506.0978782,1686223244.091662
14007.0,2,4749926.1271638,4700971.63995223,4829922.23982583,4792439.34049345,4656321.36120892,4770758.78831176,4704681.26469677,4784022.22977636,1686223244.091692
14008.0,2,4748235.98083032,4699356.97402717,4828416.52485774,4790908.02946432,4654778.60824426,4769123.44007658,4703072.81876394,4782325.89736602,1686223244.091727
14009.0,2,4748187.78330231,4699299.18389045,4828600.14530335,4790744.05218225,4654742.32588775,4769087.46882395,4703094.28122313,4782303.60049632,1686223244.091761
14010.0,2,4747615.25229907,4698768.58815435,4828289.88886121,4790149.083687,4654086.80471288,4768594.09524635,4702631.7297404,4781775.06306069,1686223244.091795
14011.0,2,4747320.64644317,4698407.36358281,4828030.49487881,4789898.12653624,4653813.56053801,4768324.86904887,4702349.99100473,4781512.30475653,1686223244.138419
14012.0,2,4748366.93255795,4699235.61438116,4827974.29615784,4790275.55673269,4654499.95504896,4769046.45599086,4703150.1746026,4782343.97464218,1686223244.138446
14013.0,2,4747550.27242693,4698541.34141286,4827706.99324036,4789677.69197264,4653695.30051946,4768394.97249908,4702599.07266519,4781691.74528937,1686223244.138464
14014.0,2,4747734.66452863,4698792.07335065,4827936.79249366,4790131.40165837,4654086.21402179,4768706.75073096,4702939.87833192,4781953.0444972,1686223244.138484
14015.0,2,4750262.04153136,4701320.45353042,4830462.44852775,4793023.36507739,4656741.062896,4771344.95223874,4705610.51649333,4784586.30718214,1686223244.138505
14016.0,2,4747007.62259545,4698173.50990647,4828060.48520801,4790177.92164465,4653855.91537812,4768426.62561042,4702741.07124547,4781526.19832181,1686223244.138526
14017.0,2,4745550.40848472,4696656.03513845,4826472.08732791,4788596.52841207,4652319.34533282,4766887.38091731,4701156.40056874,4779928.79541329,1686223244.138548
14018.0,2,4747369.78573637,4698226.25281155,4827413.16683211,4789872.32336207,4654096.94276134,4768606.39133371,4702829.90412012,4781642.27075058,1686223244.13857
14019.0,2,4748292.35894839,4699243.86612318,4827464.90698044,4790430.5186494,4654768.26623803,4769423.97582908,4703662.98630483,4782465.32557046,1686223244.138594
14020.0,2,4748536.30299698,4699182.98747401,4827378.8839013,4790734.10837164,4655077.66269071,4769713.47055545,4703986.66791158,4782786.11058531,1686223244.138618
14021.0,2,4747686.51903378,4698773.1628697,4828107.7324704,4790306.95310942,4654434.9329727,4769174.23160709,4703553.15516537,4782245.83453185,1686223244.138643
14022.0,2,4746889.16074366,4697924.94796917,4828144.89357825,4790327.40886515,4654010.37683427,4768661.24227114,4703138.05534096,4781652.1566163,1686223244.138669
14023.0,2,4747191.4533934,4698243.43235897,4828154.16833888,4790145.61135292,4653961.16125346,4768714.27048824,4703249.80790082,4781765.5255632,1686223244.138695
14024.0,2,4747328.51475624,4698426.56840531,4827966.69548623,4789962.19080055,4653835.20634441,4768676.45608419,4703197.36244155,4781760.50114258,1686223244.138724
14025.0,2,4748678.63249248,4699736.02163319,4829184.52636651,4791177.20449934,4655221.07875161,4770082.02425295,4704670.74022164,4783171.56762892,1686223244.138756
14026.0,2,4747707.87252908,4698599.19103358,4827755.88741178,4790118.29349377,4654319.47762773,4769204.1002524,4703792.62961908,4782218.94910446,1686223244.138788
14027.0,2,4747326.8769285,4698302.62636651,4827562.73703478,4789763.59863134,4653923.54044547,4768952.40830012,4703494.64268798,4781879.22961643,1686223244.138819
14028.0,2,4747797.27960903,4698828.87015085,4827965.53442778,4790363.80152815,4654216.06016887,4769462.29536313,4704156.19409746,4782414.14977108,1686223244.141279
14029.0,2,4747549.32388812,4698497.59908083,4827799.8905018,4790416.11677605,4654330.67708556,4769367.30053357,4704094.24806347,4782303.51253151,1686223244.141328
14030.0,2,4747060.02399138,4698178.26739246,4828197.09590459,4790239.94900469,4654132.41755392,4769161.8539659,4703948.63471001,4781988.06419939,1686223244.141366
14031.0,2,4747339.77964074,4698431.00727807,4828221.14047198,4790439.88673206,4654294.07463237,4769256.07400068,4704141.83232309,4782161.76639558,1686223244.141411
14032.0,2,4747687.4953203,4698747.62832271,4828073.94707029,4790513.00595096,4654375.67546628,4769496.58220736,4704500.42107331,4782450.98301931,1686223244.141455
14033.0,2,4747651.65448223,4698624.51936299,4827950.66017467,4790488.4102648,4654487.53996427,4769555.16804893,4704545.79162756,4782475.3428144,1686223244.185032
14034.0,2,4747173.24649404,4698111.04473454,4827804.8947859,4790292.28697336,4654340.22525194,4769361.85589057,4704328.08362448,4782136.19499015,1686223244.185062
14035.0,2,4747738.50185585,4698758.18249368,4828317.44216996,4790698.7475136,4654818.38325897,4769893.14499654,4704893.14434715,4782678.62144956,1686223244.185083
14036.0,2,4747581.85844716,4698474.3993185,4827440.8348156,4790380.84816669,4654328.72074012,4769548.63616815,4704578.76452149,4782398.48557973,1686223244.185106
14037.0,2,4748178.8669865,4698882.36381002,4827445.26606427,4790340.70476153,4654799.32255586,4770058.72570813,4705078.9750531,4782916.41358615,1686223244.185129
14038.0,2,4747709.48132627,4698498.79768804,4827907.2394329,4790178.2280467,4654665.54946624,4769946.75802759,4704984.8911912,4782701.6986307,1686223244.185154
14039.0,2,4747701.96517655,4698541.60821223,4828112.71510759,4790599.07627028,4654499.12422158,4769961.85952954,4705138.76274925,4782777.13430521,1686223244.185178
14040.0,2,4747475.8945738,4698549.89155125,4828230.71480107,4790323.99972406,4654162.44173722,4769783.83489908,4705097.84167991,4782610.40265098,1686223244.185203
14041.0,2,4747440.81108411,4698451.1159991,4828415.05942338,4790572.41474165,4654310.00435948,4769954.96738628,4705329.14786648,4782692.4020665,1686223244.18523
14042.0,2,4746110.22203007,4697199.38552289,4826969.97655999,4789277.74409677,4653227.83366284,4768697.09227276,4704056.9051403,4781353.8408049,1686223244.185257
14043.0,2,4747705.17983832,4698777.61900962,4828087.17361755,4790634.78638232,4654814.55470433,4770226.51241465,4705568.80758469,4782858.53079934,1686223244.185289
14044.0,2,4748044.24801644,4698973.81217977,4828149.2860599,4790969.31412618,4655101.28527397,4770601.87880431,4705975.58405287,4783230.78038706,1686223244.185322
14045.0,2,4747840.73981698,4698733.64217781,4828444.5985571,4790794.80506051,4654925.532201,4770529.81051704,4705992.17515425,4783169.216913,1686223244.185352
14046.0,2,4747162.77380922,4698129.97517143,4828163.85820812,4790302.14374231,4654296.83719701,4770051.65317942,4705635.33984936,4782664.07584885,1686223244.185384
14047.0,2,4747155.72576165,4698235.78115879,4828103.3201958,4790586.51486403,4654292.42559982,4770003.29086158,4705678.56778994,4782689.1368781,1686223244.186097
14048.0,2,4747386.20587653,4698367.55313177,4828094.37313942,4790542.48468781,4654577.1450701,4770158.42171946,4705946.69628462,4782868.12066244,1686223244.18614
14049.0,2,4747191.44825705,4698212.13760644,4828473.38888546,4790187.61769667,4654336.51507468,4770024.4707017,4705813.15810986,4782678.15226231,1686223244.186172
14050.0,2,4747305.95915676,4698096.34304322,4827799.7752301,4790299.46032086,4654468.26568142,4770092.32872947,4705880.56735496,4782704.24732623,1686223244.18623
14051.0,2,4747733.43588744,4698468.1928886,4827931.68499103,4790543.82846261,4654839.96118974,4770453.95373167,4706232.29428244,4783093.32436082,1686223244.186267
14052.0,2,4748572.30315033,4699277.5412791,4828145.25652199,4791251.38204098,4655454.99238164,4771217.58989112,4707060.82945279,4783918.81452556,1686223244.186304
14053.0,2,4748212.58108738,4698967.36869979,4827770.19169072,4790851.99702647,4655073.05172029,4770872.73559255,4706796.08590849,4783636.53926846,1686223244.186343
14054.0,2,4747697.82182757,4698479.75181625,4827906.74167479,4790211.69608996,4654629.51801025,4770608.70923272,4706698.9290142,4783310.78517202,1686223244.186385
14055.0,2,4748311.09736323,4698868.07036485,4827721.70459392,4790822.27155777,4655275.89445185,4771233.4609307,4707329.57209519,4783894.06328317,1686223244.186423
14056.0,2,4748262.15863695,4698956.32932956,4827808.81230418,4790404.40444489,4655310.39386982,4771314.22439303,4707399.12044892,4783901.5029066,1686223244.186459
14057.0,2,4747386.11019846,4698289.28459902,4828343.78771785,4790253.07359546,4654673.09879481,4770847.7021137,4706948.24134977,4783337.18673093,1686223244.186497
14058.0,2,4746999.06717104,4697983.83936104,4827841.4611325,4790521.11815871,4654404.22760139,4770538.58036613,4706697.57293471,4782988.60491053,1686223244.186533
14059.0,2,4747663.81856785,4698491.52739131,4827990.05098032,4790917.80639875,4654872.89327982,4771023.02372455,4707284.83049574,4783541.1425232,1686223244.232973
14060.0,2,4747933.41793517,4698444.06539687,4827619.40579082,4790991.16416259,4655198.90866686,4771207.49444843,4707550.60221883,4783778.43768149,1686223244.233003
14061.0,2,4747922.43601017,4698918.02783714,4828350.84846226,4790827.77665692,4655427.86919011,4771456.6721364,4707880.09424423,4783952.98070102,1686223244.233025
14062.0,2,4747912.458358,4698691.62009867,4828286.34161394,4790783.04780379,4655272.23226153,4771438.78160709,4707958.55613333,4783916.01780204,1686223244.233073
14063.0,2,4747904.17875458,4698555.37090806,4827844.89316931,4790405.79103261,4655184.32067891,4771116.78418144,4707840.18997305,4783813.97262674,1686223244.233096
14064.0,2,4747838.24443113,4698207.71595223,4827121.23430684,4790368.4605107,4654979.25025085,4770810.36131233,4707630.63483528,4783685.81004051,1686223244.233121
14065.0,2,4747948.10398374,4698677.92507639,4827769.47552351,4790639.29192823,4655354.10609529,4771252.66916642,4708014.60294728,4784024.88092012,1686223244.233146
14066.0,2,4747268.22812158,4698198.87475825,4827650.41980916,4790446.18838357,4654769.46541361,4770651.54171479,4707558.45582893,4783427.3970594,1686223244.233171
14067.0,2,4746639.39889694,4697561.19016065,4827166.33011895,4790009.26766919,4654072.51932769,4770072.62706263,4707065.20364578,4782813.55718847,1686223244.233197
14068.0,2,4746835.76675315,4697680.87948647,4827683.88976851,4790364.35400135,4654345.47921101,4770365.75611779,4707433.86643831,4783069.84762707,1686223244.233225
14069.0,2,4747804.84488087,4698773.90414106,4828963.95015885,4791457.10894518,4655679.93249407,4771497.10274795,4708668.53720239,4784184.23668862,1686223244.233254
14070.0,2,4747085.68600083,4698249.92013416,4828279.10882228,4790588.41297013,4654861.4221541,4770742.3302934,4708015.92909388,4783472.03497807,1686223244.233282
14071.0,2,4747583.07226348,4698419.10107847,4828089.9287769,4790892.0714979,4655170.3488338,4771066.25162476,4708401.83071733,4783891.9479447,1686223244.233312
14072.0,2,4747614.12586228,4698394.82125637,4828173.30719733,4790746.77111606,4655156.88768465,4771185.08782578,4708622.13863647,4784009.5680069,1686223244.233343
14073.0,2,4747237.50343984,4698157.73680098,4828193.91213037,4790488.66413786,4654859.07974493,4771199.8104211,4708552.88582235,4783793.16587643,1686223244.233375
14074.0,2,4747224.94435132,4698116.01170836,4827857.46264029,4790668.59951174,4654918.77395766,4771302.68386534,4708693.25553564,4783803.05141785,1686223244.233408
14075.0,2,4746958.65712108,4697979.84981532,4828087.27175902,4790420.14156102,4654632.06049802,4771019.65519174,4708489.23166999,4783539.79646068,1686223244.233442
14076.0,2,4746954.15393093,4697727.98432549,4827908.42880224,4790513.50797616,4654666.87239572,4771017.93445986,4708517.69440157,4783533.61418798,1686223244.233478
14077.0,2,4748306.24146024,4698968.35013869,4828567.3885545,4791462.74228352,4655945.89538937,4772205.68550327,4709786.33777042,4784798.03983882,1686223244.233516
14078.0,2,4748422.67192477,4699050.90449652,4828086.61240097,4791234.89910927,4656033.97493659,4772240.28949839,4709951.31241794,4784905.78856507,1686223244.233553
14079.0,2,4747457.24920931,4698283.02187028,4827745.39591512,4790317.17889235,4655014.24732139,4771442.2728771,4709160.3537953,4784073.34506609,1686223244.233592
14080.0,2,4747435.78832554,4698066.55973947,4827877.81847814,4790454.1673348,4654916.42025753,4771475.64493548,4709218.70514425,4784067.36317668,1686223244.23363
14081.0,2,4748095.68834567,4698684.10352849,4828097.8039087,4790858.40143986,4655367.6417613,4772033.85912699,4709812.90024345,4784630.65587922,1686223244.233688
14082.0,2,4747864.74854096,4698597.92250759,4827847.44842855,4790884.77661043,4655337.48719929,4771924.70149858,4709793.8865665,4784536.80015671,1686223244.233732
14083.0,2,4747719.88689351,4698362.88451921,4827901.70363006,4790886.92527406,4655348.81823058,4771949.05628383,4709778.73413379,4784502.018959,1686223244.279513
14084.0,2,4747701.88135383,4698358.3283719,4827710.91335999,4790783.71097132,4655544.26486825,4772157.35581739,4710030.85123677,4784568.23815742,1686223244.27954
14085.0,2,4748206.91331066,4698860.99605501,4828046.35823038,4790693.98869431,4655781.35350701,4772527.63436418,4710461.63537886,4785000.16259089,1686223244.27956
14086.0,2,4747662.73091203,4698330.04495438,4828137.46498009,4790551.90883897,4655150.6221417,4772113.04942691,4710173.2315368,4784594.82757307,1686223244.27958
14087.0,2,4747702.13653036,4698365.55488808,4828264.68523108,4791126.53445035,4655561.97964762,4772319.69312797,4710433.84203381,4784746.31504525,1686223244.2796
14088.0,2,4747691.53937658,4698350.25317856,4828110.80207259,4790995.59037931,4655568.95381305,4772288.21682295,4710510.51991881,4784732.11244432,1686223244.280302
14089.0,2,4747999.52152307,4698535.98148719,4827586.5159292,4791237.77166141,4655821.05903081,4772385.74191715,4710662.52901205,4784904.7086795,1686223244.280329
14090.0,2,4748995.23432082,4699449.77254987,4827640.24840485,4791292.15925171,4656470.62835397,4773162.14534883,4711538.17648746,4785758.28061981,1686223244.280353
14091.0,2,4748697.78946719,4699077.23658401,4828126.30262078,4790994.79476422,4656014.0829326,4773066.44980249,4711515.99022492,4785672.58822284,1686223244.280377
14092.0,2,4747530.4803093,4698093.33468952,4828254.10827589,4790651.99859722,4655655.15958237,4772470.28384965,4710938.29096115,4784862.37764401,1686223244.280402
14093.0,2,4747144.36592666,4698061.4258811,4828138.6905989,4790583.34155717,4654940.43852077,4772015.20767218,4710509.37790834,4784380.27981169,1686223244.280435
14094.0,2,4746869.17795595,4697649.77010205,4827968.54141686,4790737.13327383,4654696.70172787,4771726.07937346,4710280.95766356,4784099.80729278,1686223244.280464
14095.0,2,4747465.02598852,4698132.98859034,4828020.56297465,4791276.30017728,4655439.960486,4772250.83058589,4710945.49939578,4784665.79510297,1686223244.280492
14096.0,2,4747895.94831844,4698403.56002977,4827512.66299496,4791234.23604078,4656000.50305065,4772684.46090015,4711378.85064274,4785031.04312187,1686223244.280521
